[2024-03-07 16:14:42] Your interaction is being stored
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:35] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:54:36] the user selection is 0.
[2024-03-07 17:55:45] Your interaction is being stored
[2024-03-07 17:56:03] the user selection is 1.
[2024-03-08 09:08:53] Your interaction is being stored
[2024-03-08 09:08:56] the user selection is 2.
[2024-03-08 09:09:41] the user selection is 2.
[2024-03-08 09:10:34] the user selection is 2.
[2024-03-08 09:10:54] Your interaction is being stored
[2024-03-08 09:10:56] the user selection is 3.
[2024-03-08 09:11:07] the user selection is 3.
[2024-03-08 09:11:17] the user selection is 4.
[2024-03-08 09:11:39] the user selection is 4.
[2024-03-08 09:11:47] the user selection is 4.
[2024-03-08 09:11:54] the user selection is 4.
[2024-03-08 09:12:04] the user selection is 4.
[2024-03-08 09:12:23] the user selection is 4.
[2024-03-08 09:12:33] the user selection is 6.
[2024-03-08 09:12:36] Your interaction is being stored
[2024-03-08 09:13:39] the user selection is 4.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
[2024-03-08 09:15:14] the user selection is 0.
